Name,Genus-3D,L-space
13a_4402,2,No
13a_4403,2,No
13a_4404,4,No
13a_4405,5,No
13a_4406,5,No
13a_4407,5,No
13a_4408,5,No
13a_4409,5,No
13a_4410,4,No
13a_4411,4,No
13a_4412,5,No
13a_4413,5,No
13a_4414,5,No
13a_4415,4,No
13a_4416,5,No
13a_4417,5,No
13a_4418,5,No
13a_4419,4,No
13a_4420,4,No
13a_4421,4,No
13a_4422,3,No
13a_4423,4,No
13a_4424,3,No
13a_4425,4,No
13a_4426,4,No
13a_4427,4,No
13a_4428,4,No
13a_4429,4,No
13a_4430,3,No
13a_4431,3,No
13a_4432,4,No
13a_4433,4,No
13a_4434,4,No
13a_4435,3,No
13a_4436,3,No
13a_4437,5,No
13a_4438,5,No
13a_4439,5,No
13a_4440,5,No
13a_4441,5,No
13a_4442,5,No
13a_4443,5,No
13a_4444,5,No
13a_4445,5,No
13a_4446,5,No
13a_4447,5,No
13a_4448,4,No
13a_4449,5,No
13a_4450,5,No
13a_4451,4,No
13a_4452,4,No
13a_4453,3,No
13a_4454,2,No
13a_4455,4,No
13a_4456,5,No
13a_4457,4,No
13a_4458,3,No
13a_4459,3,No
13a_4460,4,No
13a_4461,3,No
13a_4462,3,No
13a_4463,4,No
13a_4464,3,No
13a_4465,3,No
13a_4466,4,No
13a_4467,4,No
13a_4468,4,No
13a_4469,3,No
13a_4470,5,No
13a_4471,5,No
13a_4472,4,No
13a_4473,4,No
13a_4474,4,No
13a_4475,4,No
13a_4476,4,No
13a_4477,4,No
13a_4478,4,No
13a_4479,5,No
13a_4480,4,No
13a_4481,4,No
13a_4482,5,No
13a_4483,3,No
13a_4484,5,No
13a_4485,4,No
13a_4486,5,No
13a_4487,3,No
13a_4488,5,No
13a_4489,4,No
13a_4490,4,No
13a_4491,3,No
13a_4492,3,No
13a_4493,2,No
13a_4494,5,No
13a_4495,4,No
13a_4496,5,No
13a_4497,5,No
13a_4498,4,No
13a_4499,5,No
13a_4500,5,No
13a_4501,4,No
13a_4502,4,No
13a_4503,4,No
13a_4504,5,No
13a_4505,4,No
13a_4506,4,No
13a_4507,4,No
13a_4508,3,No
13a_4509,4,No
13a_4510,3,No
13a_4511,4,No
13a_4512,4,No
13a_4513,3,No
13a_4514,4,No
13a_4515,3,No
13a_4516,4,No
13a_4517,5,No
13a_4518,4,No
13a_4519,5,No
13a_4520,5,No
13a_4521,5,No
13a_4522,4,No
13a_4523,5,No
13a_4524,4,No
13a_4525,4,No
13a_4526,3,No
13a_4527,4,No
13a_4528,3,No
13a_4529,3,No
13a_4530,4,No
13a_4531,3,No
13a_4532,3,No
13a_4533,3,No
13a_4534,4,No
13a_4535,2,No
13a_4536,4,No
13a_4537,2,No
13a_4538,4,No
13a_4539,3,No
13a_4540,3,No
13a_4541,2,No
13a_4542,2,No
13a_4543,5,No
13a_4544,4,No
13a_4545,5,No
13a_4546,4,No
13a_4547,5,No
13a_4548,4,No
13a_4549,4,No
13a_4550,4,No
13a_4551,3,No
13a_4552,3,No
13a_4553,3,No
13a_4554,2,No
13a_4555,3,No
13a_4556,2,No
13a_4557,5,No
13a_4558,5,No
13a_4559,4,No
13a_4560,4,No
13a_4561,3,No
13a_4562,4,No
13a_4563,3,No
13a_4564,3,No
13a_4565,2,No
13a_4566,4,No
13a_4567,3,No
13a_4568,4,No
13a_4569,3,No
13a_4570,3,No
13a_4571,2,No
13a_4572,2,No
13a_4573,1,No
13a_4574,4,No
13a_4575,3,No
13a_4576,4,No
13a_4577,3,No
13a_4578,2,No
13a_4579,3,No
13a_4580,3,No
13a_4581,2,No
13a_4582,4,No
13a_4583,3,No
13a_4584,3,No
13a_4585,2,No
13a_4586,4,No
13a_4587,4,No
13a_4588,3,No
13a_4589,4,No
13a_4590,5,No
13a_4591,5,No
13a_4592,4,No
13a_4593,3,No
13a_4594,5,No
13a_4595,5,No
13a_4596,5,No
13a_4597,5,No
13a_4598,5,No
13a_4599,4,No
13a_4600,5,No
13a_4601,5,No
13a_4602,4,No
13a_4603,5,No
13a_4604,3,No
13a_4605,5,No
13a_4606,5,No
13a_4607,5,No
13a_4608,4,No
13a_4609,4,No
13a_4610,5,No
13a_4611,4,No
13a_4612,5,No
13a_4613,5,No
13a_4614,4,No
13a_4615,4,No
13a_4616,3,No
13a_4617,4,No
13a_4618,4,No
13a_4619,3,No
13a_4620,5,No
13a_4621,4,No
13a_4622,4,No
13a_4623,4,No
13a_4624,3,No
13a_4625,5,No
13a_4626,5,No
13a_4627,4,No
13a_4628,5,No
13a_4629,5,No
13a_4630,5,No
13a_4631,4,No
13a_4632,4,No
13a_4633,4,No
13a_4634,3,No
13a_4635,4,No
13a_4636,5,No
13a_4637,5,No
13a_4638,5,No
13a_4639,5,No
13a_4640,5,No
13a_4641,4,No
13a_4642,4,No
13a_4643,5,No
13a_4644,5,No
13a_4645,4,No
13a_4646,4,No
13a_4647,5,No
13a_4648,4,No
13a_4649,5,No
13a_4650,4,No
13a_4651,4,No
13a_4652,3,No
13a_4653,4,No
13a_4654,3,No
13a_4655,3,No
13a_4656,4,No
13a_4657,3,No
13a_4658,5,No
13a_4659,4,No
13a_4660,4,No
13a_4661,3,No
13a_4662,5,No
13a_4663,4,No
13a_4664,5,No
13a_4665,4,No
13a_4666,4,No
13a_4667,3,No
13a_4668,5,No
13a_4669,4,No
13a_4670,5,No
13a_4671,4,No
13a_4672,4,No
13a_4673,5,No
13a_4674,4,No
13a_4675,4,No
13a_4676,5,No
13a_4677,4,No
13a_4678,3,No
13a_4679,5,No
13a_4680,5,No
13a_4681,5,No
13a_4682,4,No
13a_4683,4,No
13a_4684,5,No
13a_4685,4,No
13a_4686,3,No
13a_4687,4,No
13a_4688,4,No
13a_4689,3,No
13a_4690,4,No
13a_4691,3,No
13a_4692,4,No
13a_4693,4,No
13a_4694,4,No
13a_4695,4,No
13a_4696,5,No
13a_4697,5,No
13a_4698,5,No
13a_4699,4,No
13a_4700,3,No
13a_4701,5,No
13a_4702,4,No
13a_4703,5,No
13a_4704,4,No
13a_4705,3,No
13a_4706,4,No
13a_4707,4,No
13a_4708,5,No
13a_4709,5,No
13a_4710,5,No
13a_4711,5,No
13a_4712,4,No
13a_4713,5,No
13a_4714,5,No
13a_4715,5,No
13a_4716,5,No
13a_4717,5,No
13a_4718,4,No
13a_4719,3,No
13a_4720,4,No
13a_4721,5,No
13a_4722,5,No
13a_4723,5,No
13a_4724,5,No
13a_4725,4,No
13a_4726,4,No
13a_4727,3,No
13a_4728,5,No
13a_4729,4,No
13a_4730,5,No
13a_4731,4,No
13a_4732,4,No
13a_4733,3,No
13a_4734,4,No
13a_4735,3,No
13a_4736,5,No
13a_4737,4,No
13a_4738,4,No
13a_4739,5,No
13a_4740,4,No
13a_4741,4,No
13a_4742,3,No
13a_4743,4,No
13a_4744,3,No
13a_4745,5,No
13a_4746,5,No
13a_4747,5,No
13a_4748,5,No
13a_4749,5,No
13a_4750,5,No
13a_4751,5,No
13a_4752,4,No
13a_4753,4,No
13a_4754,3,No
13a_4755,3,No
13a_4756,3,No
13a_4757,3,No
13a_4758,5,No
13a_4759,4,No
13a_4760,3,No
13a_4761,4,No
13a_4762,4,No
13a_4763,4,No
13a_4764,3,No
13a_4765,5,No
13a_4766,4,No
13a_4767,4,No
13a_4768,3,No
13a_4769,4,No
13a_4770,4,No
13a_4771,3,No
13a_4772,3,No
13a_4773,2,No
13a_4774,3,No
13a_4775,4,No
13a_4776,3,No
13a_4777,4,No
13a_4778,3,No
13a_4779,3,No
13a_4780,3,No
13a_4781,2,No
13a_4782,4,No
13a_4783,3,No
13a_4784,3,No
13a_4785,2,No
13a_4786,3,No
13a_4787,4,No
13a_4788,3,No
13a_4789,3,No
13a_4790,2,No
13a_4791,4,No
13a_4792,4,No
13a_4793,3,No
13a_4794,5,No
13a_4795,4,No
13a_4796,3,No
13a_4797,4,No
13a_4798,5,No
13a_4799,4,No
13a_4800,3,No
13a_4801,4,No
13a_4802,3,No
13a_4803,4,No
13a_4804,4,No
13a_4805,3,No
13a_4806,3,No
13a_4807,2,No
13a_4808,3,No
13a_4809,4,No
13a_4810,3,No
13a_4811,2,No
13a_4812,3,No
13a_4813,2,No
13a_4814,3,No
13a_4815,3,No
13a_4816,3,No
13a_4817,4,No
13a_4818,3,No
13a_4819,4,No
13a_4820,3,No
13a_4821,3,No
13a_4822,5,No
13a_4823,4,No
13a_4824,4,No
13a_4825,3,No
13a_4826,4,No
13a_4827,3,No
13a_4828,5,No
13a_4829,4,No
13a_4830,4,No
13a_4831,3,No
13a_4832,4,No
13a_4833,3,No
13a_4834,3,No
13a_4835,2,No
13a_4836,2,No
13a_4837,4,No
13a_4838,3,No
13a_4839,3,No
13a_4840,2,No
13a_4841,3,No
13a_4842,2,No
13a_4843,1,No
13a_4844,5,No
13a_4845,4,No
13a_4846,3,No
13a_4847,5,No
13a_4848,4,No
13a_4849,4,No
13a_4850,3,No
13a_4851,2,No
13a_4852,3,No
13a_4853,2,No
13a_4854,3,No
13a_4855,2,No
13a_4856,1,No
13a_4857,2,No
13a_4858,4,No
13a_4859,3,No
13a_4860,3,No
13a_4861,2,No
13a_4862,5,No
13a_4863,4,No
13a_4864,4,No
13a_4865,3,No
13a_4866,4,No
13a_4867,3,No
13a_4868,3,No
13a_4869,2,No
13a_4870,3,No
13a_4871,2,No
13a_4872,2,No
13a_4873,1,No
13a_4874,5,No
13a_4875,4,No
13a_4876,3,No
13a_4877,2,No
13a_4878,6,Yes
13n_1,3,No
13n_2,4,No
13n_3,3,No
13n_4,3,No
13n_5,4,No
13n_6,3,No
13n_7,3,No
13n_8,3,No
13n_9,4,No
13n_10,3,No
13n_11,3,No
13n_12,4,No
13n_13,3,No
13n_14,2,No
13n_15,3,No
13n_16,2,No
13n_17,3,No
13n_18,3,No
13n_19,4,No
13n_20,3,No
13n_21,3,No
13n_22,3,No
13n_23,3,No
13n_24,4,No
13n_25,4,No
13n_26,4,No
13n_27,4,No
13n_28,4,No
13n_29,4,No
13n_30,4,No
13n_31,4,No
13n_32,4,No
13n_33,4,No
13n_34,3,No
13n_35,3,No
13n_36,3,No
13n_37,3,No
13n_38,3,No
13n_39,4,No
13n_40,2,No
13n_41,3,No
13n_42,3,No
13n_43,3,No
13n_44,4,No
13n_45,4,No
13n_46,4,No
13n_47,4,No
13n_48,4,No
13n_49,3,No
13n_50,3,No
13n_51,3,No
13n_52,3,No
13n_53,3,No
13n_54,4,No
13n_55,4,No
13n_56,5,No
13n_57,3,No
13n_58,3,No
13n_59,4,No
13n_60,3,No
13n_61,3,No
13n_62,2,No
13n_63,3,No
13n_64,4,No
13n_65,3,No
13n_66,3,No
13n_67,4,No
13n_68,3,No
13n_69,3,No
13n_70,4,No
13n_71,2,No
13n_72,3,No
13n_73,3,No
13n_74,4,No
13n_75,4,No
13n_76,4,No
13n_77,4,No
13n_78,4,No
13n_79,4,No
13n_80,4,No
13n_81,4,No
13n_82,4,No
13n_83,4,No
13n_84,3,No
13n_85,4,No
13n_86,3,No
13n_87,3,No
13n_88,4,No
13n_89,3,No
13n_90,3,No
13n_91,4,No
13n_92,3,No
13n_93,3,No
13n_94,4,No
13n_95,3,No
13n_96,3,No
13n_97,3,No
13n_98,4,No
13n_99,3,No
13n_100,3,No
13n_101,3,No
13n_102,3,No
13n_103,4,No
13n_104,3,No
13n_105,4,No
13n_106,3,No
13n_107,3,No
13n_108,4,No
13n_109,3,No
13n_110,2,No
13n_111,3,No
13n_112,2,No
13n_113,3,No
13n_114,4,No
13n_115,4,No
13n_116,3,No
13n_117,3,No
13n_118,3,No
13n_119,3,No
13n_120,3,No
13n_121,3,No
13n_122,3,No
13n_123,3,No
13n_124,4,No
13n_125,3,No
13n_126,4,No
13n_127,4,No
13n_128,4,No
13n_129,4,No
13n_130,4,No
13n_131,4,No
13n_132,4,No
13n_133,5,No
13n_134,3,No
13n_135,3,No
13n_136,4,No
13n_137,3,No
13n_138,3,No
13n_139,3,No
13n_140,3,No
13n_141,2,No
13n_142,3,No
13n_143,3,No
13n_144,3,No
13n_145,3,No
13n_146,4,No
13n_147,4,No
13n_148,3,No
13n_149,3,No
13n_150,3,No
13n_151,4,No
13n_152,3,No
13n_153,3,No
13n_154,3,No
13n_155,4,No
13n_156,3,No
13n_157,3,No
13n_158,3,No
13n_159,3,No
13n_160,3,No
13n_161,3,No
13n_162,4,No
13n_163,4,No
13n_164,2,No
13n_165,3,No
13n_166,4,No
13n_167,3,No
13n_168,3,No
13n_169,4,No
13n_170,4,No
13n_171,4,No
13n_172,3,No
13n_173,3,No
13n_174,3,No
13n_175,4,No
13n_176,3,No
13n_177,4,No
13n_178,4,No
13n_179,3,No
13n_180,2,No
13n_181,4,No
13n_182,3,No
13n_183,4,No
13n_184,4,No
13n_185,5,No
13n_186,3,No
13n_187,3,No
13n_188,4,No
13n_189,3,No
13n_190,3,No
13n_191,4,No
13n_192,4,No
13n_193,3,No
13n_194,3,No
13n_195,2,No
13n_196,3,No
13n_197,2,No
13n_198,2,No
13n_199,2,No
13n_200,3,No
13n_201,2,No
13n_202,3,No
13n_203,3,No
13n_204,3,No
13n_205,3,No
13n_206,4,No
13n_207,4,No
13n_208,3,No
13n_209,4,No
13n_210,2,No
13n_211,4,No
13n_212,3,No
13n_213,3,No
13n_214,4,No
13n_215,3,No
13n_216,3,No
13n_217,4,No
13n_218,4,No
13n_219,3,No
13n_220,3,No
13n_221,3,No
13n_222,4,No
13n_223,3,No
13n_224,4,No
13n_225,4,No
13n_226,4,No
13n_227,4,No
13n_228,3,No
13n_229,3,No
13n_230,3,No
13n_231,3,No
13n_232,3,No
13n_233,2,No
13n_234,3,No
13n_235,4,No
13n_236,4,No
13n_237,4,No
13n_238,4,No
13n_239,4,No
13n_240,5,No
13n_241,5,No
13n_242,4,No
13n_243,4,No
13n_244,4,No
13n_245,4,No
13n_246,5,No
13n_247,4,No
13n_248,3,No
13n_249,3,No
13n_250,3,No
13n_251,4,No
13n_252,3,No
13n_253,3,No
13n_254,5,No
13n_255,4,No
13n_256,4,No
13n_257,4,No
13n_258,4,No
13n_259,5,No
13n_260,4,No
13n_261,3,No
13n_262,3,No
13n_263,3,No
13n_264,3,No
13n_265,4,No
13n_266,5,No
13n_267,4,No
13n_268,4,No
13n_269,4,No
13n_270,4,No
13n_271,3,No
13n_272,3,No
13n_273,3,No
13n_274,4,No
13n_275,3,No
13n_276,3,No
13n_277,4,No
13n_278,3,No
13n_279,3,No
13n_280,3,No
13n_281,2,No
13n_282,2,No
13n_283,4,No
13n_284,4,No
13n_285,4,No
13n_286,4,No
13n_287,3,No
13n_288,3,No
13n_289,3,No
13n_290,3,No
13n_291,3,No
13n_292,2,No
13n_293,3,No
13n_294,4,No
13n_295,4,No
13n_296,4,No
13n_297,4,No
13n_298,4,No
13n_299,5,No
13n_300,5,No
13n_301,4,No
13n_302,4,No
13n_303,4,No
13n_304,4,No
13n_305,5,No
13n_306,4,No
13n_307,3,No
13n_308,4,No
13n_309,4,No
13n_310,4,No
13n_311,4,No
13n_312,3,No
13n_313,3,No
13n_314,3,No
13n_315,3,No
13n_316,3,No
13n_317,3,No
13n_318,3,No
13n_319,3,No
13n_320,3,No
13n_321,3,No
13n_322,3,No
13n_323,4,No
13n_324,4,No
13n_325,4,No
13n_326,4,No
13n_327,4,No
13n_328,4,No
13n_329,4,No
13n_330,4,No
13n_331,4,No
13n_332,4,No
13n_333,4,No
13n_334,4,No
13n_335,4,No
13n_336,3,No
13n_337,3,No
13n_338,3,No
13n_339,4,No
13n_340,3,No
13n_341,4,No
13n_342,4,No
13n_343,4,No
13n_344,4,No
13n_345,4,No
13n_346,4,No
13n_347,4,No
13n_348,4,No
13n_349,4,No
13n_350,4,No
13n_351,4,No
13n_352,4,No
13n_353,4,No
13n_354,4,No
13n_355,4,No
13n_356,4,No
13n_357,4,No
13n_358,4,No
13n_359,4,No
13n_360,4,No
13n_361,4,No
13n_362,3,No
13n_363,3,No
13n_364,5,No
13n_365,4,No
13n_366,4,No
13n_367,4,No
13n_368,3,No
13n_369,3,No
13n_370,4,No
13n_371,3,No
13n_372,3,No
13n_373,4,No
13n_374,3,No
13n_375,3,No
13n_376,4,No
13n_377,4,No
13n_378,4,No
13n_379,4,No
13n_380,4,No
13n_381,4,No
13n_382,4,No
13n_383,4,No
13n_384,4,No
13n_385,4,No
13n_386,4,No
13n_387,4,No
13n_388,4,No
13n_389,4,No
13n_390,4,No
13n_391,4,No
13n_392,4,No
13n_393,4,No
13n_394,4,No
13n_395,4,No
13n_396,4,No
13n_397,3,No
13n_398,3,No
13n_399,3,No
13n_400,3,No
13n_401,3,No
13n_402,3,No
13n_403,3,No
13n_404,3,No
13n_405,3,No
13n_406,3,No
13n_407,3,No
13n_408,3,No
13n_409,3,No
13n_410,4,No
13n_411,4,No
13n_412,4,No
13n_413,4,No
13n_414,3,No
13n_415,3,No
13n_416,3,No
13n_417,3,No
13n_418,3,No
13n_419,3,No
13n_420,3,No
13n_421,4,No
13n_422,4,No
13n_423,4,No
13n_424,4,No
13n_425,4,No
13n_426,4,No
13n_427,4,No
13n_428,4,No
13n_429,4,No
13n_430,4,No
13n_431,4,No
13n_432,4,No
13n_433,4,No
13n_434,4,No
13n_435,4,No
13n_436,4,No
13n_437,4,No
13n_438,4,No
13n_439,4,No
13n_440,4,No
13n_441,4,No
13n_442,4,No
13n_443,3,No
13n_444,3,No
13n_445,3,No
13n_446,3,No
13n_447,4,No
13n_448,4,No
13n_449,4,No
13n_450,4,No
13n_451,4,No
13n_452,3,No
13n_453,3,No
13n_454,4,No
13n_455,3,No
13n_456,3,No
13n_457,5,No
13n_458,4,No
13n_459,4,No
13n_460,4,No
13n_461,3,No
13n_462,3,No
13n_463,4,No
13n_464,3,No
13n_465,4,No
13n_466,4,No
13n_467,4,No
13n_468,3,No
13n_469,2,No
13n_470,5,No
13n_471,4,No
13n_472,3,No
13n_473,4,No
13n_474,3,No
13n_475,3,No
13n_476,4,No
13n_477,3,No
13n_478,3,No
13n_479,5,No
13n_480,4,No
13n_481,3,No
13n_482,4,No
13n_483,3,No
13n_484,2,No
13n_485,5,No
13n_486,4,No
13n_487,3,No
13n_488,4,No
13n_489,3,No
13n_490,2,No
13n_491,5,No
13n_492,4,No
13n_493,3,No
13n_494,4,No
13n_495,3,No
13n_496,3,No
13n_497,4,No
13n_498,4,No
13n_499,4,No
13n_500,3,No
13n_501,2,No
13n_502,4,No
13n_503,4,No
13n_504,4,No
13n_505,4,No
13n_506,4,No
13n_507,4,No
13n_508,4,No
13n_509,4,No
13n_510,4,No
13n_511,4,No
13n_512,4,No
13n_513,4,No
13n_514,4,No
13n_515,4,No
13n_516,4,No
13n_517,4,No
13n_518,4,No
13n_519,4,No
13n_520,4,No
13n_521,4,No
13n_522,4,No
13n_523,4,No
13n_524,4,No
13n_525,4,No
13n_526,4,No
13n_527,4,No
13n_528,4,No
13n_529,4,No
13n_530,4,No
13n_531,4,No
13n_532,4,No
13n_533,4,No
13n_534,4,No
13n_535,3,No
13n_536,3,No
13n_537,5,No
13n_538,4,No
13n_539,4,No
13n_540,4,No
13n_541,3,No
13n_542,3,No
13n_543,3,No
13n_544,3,No
13n_545,3,No
13n_546,3,No
13n_547,3,No
13n_548,4,No
13n_549,4,No
13n_550,3,No
13n_551,3,No
13n_552,5,No
13n_553,4,No
13n_554,4,No
13n_555,4,No
13n_556,3,No
13n_557,3,No
13n_558,3,No
13n_559,3,No
13n_560,3,No
13n_561,3,No
13n_562,3,No
13n_563,2,No
13n_564,3,No
13n_565,3,No
13n_566,3,No
13n_567,3,No
13n_568,2,No
13n_569,4,No
13n_570,3,No
13n_571,3,No
13n_572,2,No
13n_573,3,No
13n_574,3,No
13n_575,2,No
13n_576,3,No
13n_577,3,No
13n_578,3,No
13n_579,2,No
13n_580,3,No
13n_581,3,No
13n_582,4,No
13n_583,3,No
13n_584,4,No
13n_585,3,No
13n_586,3,No
13n_587,3,No
13n_588,4,No
13n_589,3,No
13n_590,4,No
13n_591,4,No
13n_592,4,No
13n_593,3,No
13n_594,3,No
13n_595,3,No
13n_596,4,No
13n_597,3,No
13n_598,4,No
13n_599,4,No
13n_600,4,No
13n_601,5,No
13n_602,4,No
13n_603,4,No
13n_604,5,No
13n_605,4,No
13n_606,4,No
13n_607,3,No
13n_608,3,No
13n_609,4,No
13n_610,4,No
13n_611,3,No
13n_612,2,No
13n_613,4,No
13n_614,4,No
13n_615,4,No
13n_616,5,No
13n_617,4,No
13n_618,4,No
13n_619,4,No
13n_620,4,No
13n_621,5,No
13n_622,4,No
13n_623,4,No
13n_624,4,No
13n_625,3,No
13n_626,3,No
13n_627,5,No
13n_628,4,No
13n_629,4,No
13n_630,4,No
13n_631,3,No
13n_632,4,No
13n_633,4,No
13n_634,3,No
13n_635,4,No
13n_636,4,No
13n_637,4,No
13n_638,4,No
13n_639,3,No
13n_640,3,No
13n_641,4,No
13n_642,3,No
13n_643,3,No
13n_644,5,No
13n_645,4,No
13n_646,4,No
13n_647,4,No
13n_648,4,No
13n_649,4,No
13n_650,4,No
13n_651,5,No
13n_652,5,No
13n_653,4,No
13n_654,4,No
13n_655,4,No
13n_656,4,No
13n_657,3,No
13n_658,3,No
13n_659,3,No
13n_660,3,No
13n_661,5,No
13n_662,4,No
13n_663,4,No
13n_664,5,No
13n_665,4,No
13n_666,4,No
13n_667,4,No
13n_668,4,No
13n_669,5,No
13n_670,4,No
13n_671,3,No
13n_672,3,No
13n_673,3,No
13n_674,3,No
13n_675,4,No
13n_676,5,No
13n_677,4,No
13n_678,4,No
13n_679,4,No
13n_680,4,No
13n_681,3,No
13n_682,3,No
13n_683,4,No
13n_684,3,No
13n_685,3,No
13n_686,4,No
13n_687,3,No
13n_688,3,No
13n_689,5,No
13n_690,4,No
13n_691,4,No
13n_692,3,No
13n_693,3,No
13n_694,5,No
13n_695,4,No
13n_696,4,No
13n_697,4,No
13n_698,3,No
13n_699,3,No
13n_700,3,No
13n_701,3,No
13n_702,2,No
13n_703,2,No
13n_704,4,No
13n_705,4,No
13n_706,5,No
13n_707,4,No
13n_708,4,No
13n_709,5,No
13n_710,4,No
13n_711,4,No
13n_712,4,No
13n_713,4,No
13n_714,4,No
13n_715,4,No
13n_716,5,No
13n_717,4,No
13n_718,4,No
13n_719,4,No
13n_720,3,No
13n_721,3,No
13n_722,4,No
13n_723,4,No
13n_724,4,No
13n_725,4,No
13n_726,4,No
13n_727,4,No
13n_728,4,No
13n_729,4,No
13n_730,4,No
13n_731,4,No
13n_732,4,No
13n_733,4,No
13n_734,4,No
13n_735,4,No
13n_736,3,No
13n_737,3,No
13n_738,4,No
13n_739,4,No
13n_740,3,No
13n_741,3,No
13n_742,4,No
13n_743,3,No
13n_744,3,No
13n_745,3,No
13n_746,3,No
13n_747,3,No
13n_748,3,No
13n_749,4,No
13n_750,3,No
13n_751,3,No
13n_752,3,No
13n_753,4,No
13n_754,4,No
13n_755,4,No
13n_756,4,No
13n_757,4,No
13n_758,4,No
13n_759,3,No
13n_760,3,No
13n_761,3,No
13n_762,3,No
13n_763,3,No
13n_764,4,No
13n_765,4,No
13n_766,4,No
13n_767,4,No
13n_768,4,No
13n_769,4,No
13n_770,4,No
13n_771,4,No
13n_772,4,No
13n_773,4,No
13n_774,4,No
13n_775,4,No
13n_776,4,No
13n_777,4,No
13n_778,4,No
13n_779,4,No
13n_780,3,No
13n_781,4,No
13n_782,4,No
13n_783,4,No
13n_784,4,No
13n_785,4,No
13n_786,4,No
13n_787,4,No
13n_788,4,No
13n_789,3,No
13n_790,3,No
13n_791,5,No
13n_792,4,No
13n_793,4,No
13n_794,4,No
13n_795,4,No
13n_796,4,No
13n_797,4,No
13n_798,5,No
13n_799,4,No
13n_800,4,No
13n_801,4,No
13n_802,4,No
13n_803,4,No
13n_804,4,No
13n_805,4,No
13n_806,4,No
13n_807,4,No
13n_808,4,No
13n_809,4,No
13n_810,3,No
13n_811,3,No
13n_812,4,No
13n_813,4,No
13n_814,4,No
13n_815,4,No
13n_816,4,No
13n_817,4,No
13n_818,4,No
13n_819,4,No
13n_820,3,No
13n_821,3,No
13n_822,4,No
13n_823,3,No
13n_824,3,No
13n_825,3,No
13n_826,3,No
13n_827,3,No
13n_828,3,No
13n_829,4,No
13n_830,3,No
13n_831,4,No
13n_832,4,No
13n_833,4,No
13n_834,4,No
13n_835,3,No
13n_836,3,No
13n_837,3,No
13n_838,4,No
13n_839,4,No
13n_840,3,No
13n_841,3,No
13n_842,3,No
13n_843,4,No
13n_844,4,No
13n_845,4,No
13n_846,4,No
13n_847,4,No
13n_848,4,No
13n_849,4,No
13n_850,4,No
13n_851,4,No
13n_852,4,No
13n_853,4,No
13n_854,4,No
13n_855,4,No
13n_856,4,No
13n_857,4,No
13n_858,4,No
13n_859,3,No
13n_860,3,No
13n_861,5,No
13n_862,4,No
13n_863,4,No
13n_864,4,No
13n_865,3,No
13n_866,3,No
13n_867,3,No
13n_868,4,No
13n_869,5,No
13n_870,4,No
13n_871,4,No
13n_872,3,No
13n_873,4,No
13n_874,4,No
13n_875,3,No
13n_876,3,No
13n_877,4,No
13n_878,3,No
13n_879,5,No
13n_880,4,No
13n_881,4,No
13n_882,4,No
13n_883,4,No
13n_884,4,No
13n_885,4,No
13n_886,3,No
13n_887,4,No
13n_888,4,No
13n_889,4,No
13n_890,4,No
13n_891,4,No
13n_892,3,No
13n_893,3,No
13n_894,3,No
13n_895,4,No
13n_896,4,No
13n_897,4,No
13n_898,3,No
13n_899,4,No
13n_900,3,No
13n_901,3,No
13n_902,3,No
13n_903,4,No
13n_904,4,No
13n_905,3,No
13n_906,3,No
13n_907,4,No
13n_908,3,No
13n_909,3,No
13n_910,4,No
13n_911,4,No
13n_912,3,No
13n_913,5,No
13n_914,4,No
13n_915,4,No
13n_916,4,No
13n_917,3,No
13n_918,4,No
13n_919,4,No
13n_920,5,No
13n_921,4,No
13n_922,3,No
13n_923,5,No
13n_924,4,No
13n_925,3,No
13n_926,4,No
13n_927,3,No
13n_928,3,No
13n_929,4,No
13n_930,4,No
13n_931,3,No
13n_932,3,No
13n_933,3,No
13n_934,5,No
13n_935,4,No
13n_936,3,No
13n_937,4,No
13n_938,3,No
13n_939,2,No
13n_940,4,No
13n_941,3,No
13n_942,3,No
13n_943,4,No
13n_944,3,No
13n_945,3,No
13n_946,4,No
13n_947,3,No
13n_948,2,No
13n_949,4,No
13n_950,3,No
13n_951,3,No
13n_952,4,No
13n_953,3,No
13n_954,3,No
13n_955,3,No
13n_956,4,No
13n_957,4,No
13n_958,4,No
13n_959,4,No
13n_960,4,No
13n_961,4,No
13n_962,4,No
13n_963,3,No
13n_964,4,No
13n_965,4,No
13n_966,4,No
13n_967,3,No
13n_968,3,No
13n_969,4,No
13n_970,4,No
13n_971,4,No
13n_972,3,No
13n_973,2,No
13n_974,3,No
13n_975,3,No
13n_976,3,No
13n_977,4,No
13n_978,4,No
13n_979,4,No
13n_980,5,No
13n_981,5,No
13n_982,5,No
13n_983,4,No
13n_984,5,No
13n_985,4,No
13n_986,3,No
13n_987,4,No
13n_988,3,No
13n_989,3,No
13n_990,4,No
13n_991,4,No
13n_992,4,No
13n_993,4,No
13n_994,4,No
13n_995,4,No
13n_996,4,No
13n_997,4,No
13n_998,4,No
13n_999,4,No
13n_1000,4,No
13n_1001,4,No
13n_1002,3,No
13n_1003,3,No
13n_1004,4,No
13n_1005,5,No
13n_1006,4,No
13n_1007,3,No
13n_1008,5,No
13n_1009,4,No
13n_1010,3,No
13n_1011,5,No
13n_1012,4,No
13n_1013,4,No
13n_1014,5,No
13n_1015,4,No
13n_1016,3,No
13n_1017,4,No
13n_1018,3,No
13n_1019,2,No
13n_1020,3,No
13n_1021,2,No
